Datetime,Close,High,Low,Open,Volume
2023-03-17 15:30:00+00:00,390.7200012207031,390.8500061035156,388.55999755859375,389.57000732421875,12829954
2023-03-17 16:30:00+00:00,390.92999267578125,391.7799987792969,389.8999938964844,390.7200012207031,10327007
2023-03-17 17:30:00+00:00,389.07000732421875,391.4700012207031,388.8900146484375,390.8999938964844,11516538
2023-03-17 18:30:00+00:00,390.7539978027344,390.8699951171875,388.54998779296875,389.0899963378906,14913864
2023-03-17 19:30:00+00:00,390.1099853515625,390.7900085449219,389.44000244140625,390.75,15724521
2023-03-20 13:30:00+00:00,392.3699951171875,392.69000244140625,390.07000732421875,391.17999267578125,20209003
2023-03-20 14:30:00+00:00,394.0400085449219,394.1700134277344,391.7799987792969,392.3699951171875,12419128
2023-03-20 15:30:00+00:00,391.7980041503906,394.1449890136719,390.7300109863281,394.0400085449219,14133413
2023-03-20 16:30:00+00:00,393.260009765625,393.8399963378906,391.67498779296875,391.79998779296875,8631269
2023-03-20 17:30:00+00:00,392.9800109863281,393.67999267578125,392.3500061035156,393.260009765625,8061198
2023-03-20 18:30:00+00:00,392.9599914550781,393.3500061035156,391.95001220703125,392.989990234375,11090573
2023-03-20 19:30:00+00:00,393.6700134277344,394.1278076171875,392.8299865722656,392.95001220703125,12904344
2023-03-21 13:30:00+00:00,396.42999267578125,398.33929443359375,396.04998779296875,397.239990234375,17941818
2023-03-21 14:30:00+00:00,396.8699951171875,397.30499267578125,395.8299865722656,396.44000244140625,9510356
2023-03-21 15:30:00+00:00,396.489990234375,397.2749938964844,395.5799865722656,396.8900146484375,9504017
2023-03-21 16:30:00+00:00,396.94000244140625,397.0299987792969,396.0400085449219,396.5,7049484
2023-03-21 17:30:00+00:00,397.04998779296875,397.41900634765625,396.239990234375,396.95001220703125,7666937
2023-03-21 18:30:00+00:00,398.2250061035156,398.489990234375,396.89801025390625,397.05999755859375,10210398
2023-03-21 19:30:00+00:00,398.8800048828125,399.4100036621094,398.0299987792969,398.2200012207031,18735651
2023-03-22 13:30:00+00:00,399.7416076660156,399.8599853515625,398.0799865722656,398.5799865722656,10838889
2023-03-22 14:30:00+00:00,398.8900146484375,399.8800048828125,398.3900146484375,399.739990234375,6724016
2023-03-22 15:30:00+00:00,398.2674865722656,399.1600036621094,398.04998779296875,398.9024963378906,5921560
2023-03-22 16:30:00+00:00,398.21600341796875,398.4100036621094,397.3699951171875,398.2850036621094,6059446
2023-03-22 17:30:00+00:00,399.92999267578125,401.70001220703125,398.1300048828125,398.2300109863281,15246610
2023-03-22 18:30:00+00:00,398.95001220703125,402.489990234375,395.6700134277344,399.93499755859375,32754852
2023-03-22 19:30:00+00:00,392.1199951171875,399.17999267578125,392.07000732421875,398.8900146484375,21886943
2023-03-23 13:30:00+00:00,396.69000244140625,397.260009765625,394.9200134277344,395.0899963378906,17026558
2023-03-23 14:30:00+00:00,397.92999267578125,399.2900085449219,396.3900146484375,396.69000244140625,12367004
2023-03-23 15:30:00+00:00,397.6600036621094,398.6499938964844,397.1300048828125,397.9200134277344,9410235
2023-03-23 16:30:00+00:00,395.3299865722656,398.0249938964844,394.75,397.6600036621094,11970342
2023-03-23 17:30:00+00:00,392.79998779296875,396.20001220703125,392.79998779296875,395.33990478515625,10283863
2023-03-23 18:30:00+00:00,391.82000732421875,394.7699890136719,390.3500061035156,392.8299865722656,26579648
2023-03-23 19:30:00+00:00,393.1499938964844,394.989990234375,391.2200012207031,391.79998779296875,19563376
2023-03-24 13:30:00+00:00,392.4200134277344,392.6300048828125,389.3999938964844,391.5899963378906,26249949
2023-03-24 14:30:00+00:00,390.7900085449219,392.94000244140625,389.9200134277344,392.4200134277344,13265182
2023-03-24 15:30:00+00:00,392.3500061035156,394.0,390.3999938964844,390.7900085449219,13166375
2023-03-24 16:30:00+00:00,393.635009765625,394.1700134277344,392.1600036621094,392.3500061035156,8787505
2023-03-24 17:30:00+00:00,394.1700134277344,394.6000061035156,393.0400085449219,393.6199951171875,7956735
2023-03-24 18:30:00+00:00,395.4649963378906,395.7300109863281,394.04998779296875,394.19000244140625,10552209
2023-03-24 19:30:00+00:00,395.75,395.8399963378906,394.4200134277344,395.4599914550781,14466158
2023-03-27 13:30:00+00:00,397.1700134277344,398.9200134277344,397.05999755859375,398.1199951171875,15117897
2023-03-27 14:30:00+00:00,396.6099853515625,397.2799987792969,395.82000732421875,397.1400146484375,8486775
2023-03-27 15:30:00+00:00,396.80999755859375,396.8699951171875,395.55999755859375,396.6099853515625,7281797
2023-03-27 16:30:00+00:00,397.0299987792969,397.1400146484375,396.0400085449219,396.80999755859375,5371562
2023-03-27 17:30:00+00:00,397.3800048828125,397.6600036621094,396.385009765625,397.0400085449219,7341011
2023-03-27 18:30:00+00:00,397.7099914550781,398.2699890136719,397.2200012207031,397.3999938964844,7665599
2023-03-27 19:30:00+00:00,396.45001220703125,397.8500061035156,395.8399963378906,397.67999267578125,14322204
2023-03-28 13:30:00+00:00,395.8699951171875,396.489990234375,394.9700012207031,395.7699890136719,11499449
2023-03-28 14:30:00+00:00,395.75,395.95001220703125,394.54998779296875,395.8699951171875,9047300
2023-03-28 15:30:00+00:00,395.3999938964844,396.2099914550781,395.2200012207031,395.75,5636567
2023-03-28 16:30:00+00:00,394.9100036621094,395.67999267578125,394.7799987792969,395.4100036621094,4983735
2023-03-28 17:30:00+00:00,394.30999755859375,395.0799865722656,393.69000244140625,394.9219970703125,7637125
2023-03-28 18:30:00+00:00,394.65789794921875,395.2900085449219,394.0,394.32000732421875,7784134
2023-03-28 19:30:00+00:00,395.6400146484375,395.7200012207031,394.3399963378906,394.6499938964844,8576953
2023-03-29 13:30:00+00:00,399.489990234375,400.2699890136719,399.2699890136719,399.92498779296875,17862963
2023-03-29 14:30:00+00:00,399.3399963378906,399.6499938964844,398.67999267578125,399.489990234375,7966277
2023-03-29 15:30:00+00:00,399.8800048828125,400.09991455078125,399.2650146484375,399.3399963378906,7225208
2023-03-29 16:30:00+00:00,400.375,400.45001220703125,399.4700012207031,399.8900146484375,4803344
2023-03-29 17:30:00+00:00,399.864990234375,400.3800048828125,399.2300109863281,400.3700866699219,6525518
2023-03-29 18:30:00+00:00,401.2101135253906,401.32000732421875,399.7699890136719,399.864990234375,10704165
2023-03-29 19:30:00+00:00,401.3500061035156,401.6000061035156,400.7699890136719,401.2149963378906,14290772
2023-03-30 13:30:00+00:00,403.82000732421875,404.3500061035156,402.81439208984375,404.0899963378906,17899961
2023-03-30 14:30:00+00:00,403.4814147949219,404.19000244140625,403.2099914550781,403.82000732421875,8045097
2023-03-30 15:30:00+00:00,402.7900085449219,403.5299987792969,402.6600036621094,403.489990234375,6304850
2023-03-30 16:30:00+00:00,402.44500732421875,402.8299865722656,402.05999755859375,402.79998779296875,6280577
2023-03-30 17:30:00+00:00,403.1099853515625,403.17999267578125,401.760009765625,402.44000244140625,6402515
2023-03-30 18:30:00+00:00,403.45001220703125,403.6099853515625,402.8500061035156,403.101806640625,6996595
2023-03-30 19:30:00+00:00,403.69000244140625,403.7799987792969,403.29998779296875,403.44000244140625,10995901
2023-03-31 13:30:00+00:00,405.659912109375,405.989990234375,404.54998779296875,404.6600036621094,17219546
2023-03-31 14:30:00+00:00,406.7049865722656,407.0400085449219,405.5596923828125,405.6600036621094,10245329
2023-03-31 15:30:00+00:00,407.57000732421875,407.69000244140625,406.6499938964844,406.7099914550781,8108865
2023-03-31 16:30:00+00:00,407.0,407.635009765625,406.8900146484375,407.57000732421875,6898009
2023-03-31 17:30:00+00:00,407.2250061035156,407.7099914550781,406.67999267578125,407.010009765625,12387967
2023-03-31 18:30:00+00:00,408.9613952636719,409.0849914550781,407.0299987792969,407.2200012207031,14112016
2023-03-31 19:30:00+00:00,409.3800048828125,409.70001220703125,408.0400085449219,408.9599914550781,24726235
2023-04-03 13:30:00+00:00,411.19000244140625,411.30999755859375,408.82000732421875,408.8500061035156,14278892
2023-04-03 14:30:00+00:00,409.0400085449219,411.3699951171875,408.44000244140625,411.20001220703125,10506955
2023-04-03 15:30:00+00:00,409.6401062011719,409.8900146484375,408.9700012207031,409.05999755859375,7643987
2023-04-03 16:30:00+00:00,409.2099914550781,409.7799987792969,408.95001220703125,409.6449890136719,5003256
2023-04-03 17:30:00+00:00,409.6099853515625,409.67999267578125,408.8999938964844,409.2200012207031,6087517
2023-04-03 18:30:00+00:00,410.8349914550781,411.0,409.57000732421875,409.6099853515625,7062978
2023-04-03 19:30:00+00:00,410.92999267578125,411.19000244140625,410.5,410.8349914550781,9219811
2023-04-04 13:30:00+00:00,410.4800109863281,411.9200134277344,409.989990234375,411.6199951171875,13912256
2023-04-04 14:30:00+00:00,408.87188720703125,411.0299987792969,408.2099914550781,410.489990234375,11032803
2023-04-04 15:30:00+00:00,408.29998779296875,409.1300048828125,407.239990234375,408.875,9017610
2023-04-04 16:30:00+00:00,408.9800109863281,409.1499938964844,407.8800048828125,408.2900085449219,5522216
2023-04-04 17:30:00+00:00,407.9599914550781,409.2900085449219,407.9100036621094,408.9800109863281,5387114
2023-04-04 18:30:00+00:00,407.7900085449219,408.5199890136719,407.6700134277344,407.9549865722656,7443248
2023-04-04 19:30:00+00:00,408.7099914550781,408.7099914550781,407.4800109863281,407.7900085449219,9019856
2023-04-05 13:30:00+00:00,407.2799072265625,408.70001220703125,407.2049865722656,407.9100036621094,13668467
2023-04-05 14:30:00+00:00,406.5679931640625,407.79998779296875,406.17999267578125,407.239990234375,9620637
2023-04-05 15:30:00+00:00,406.1700134277344,407.4049987792969,405.92999267578125,406.5679931640625,7259411
2023-04-05 16:30:00+00:00,406.875,407.0899963378906,405.8800048828125,406.1698913574219,6147100
2023-04-05 17:30:00+00:00,407.0899963378906,407.6820983886719,406.54998779296875,406.8699951171875,6702955
2023-04-05 18:30:00+00:00,407.2099914550781,407.7699890136719,406.8399963378906,407.190185546875,6493785
2023-04-05 19:30:00+00:00,407.6499938964844,407.8599853515625,407.19000244140625,407.2200012207031,8770073
2023-04-06 13:30:00+00:00,406.8399963378906,407.260009765625,405.6780090332031,406.7699890136719,13020921
2023-04-06 14:30:00+00:00,407.1600036621094,407.3500061035156,406.1199951171875,406.8299865722656,7550425
2023-04-06 15:30:00+00:00,408.4649963378906,408.635009765625,407.0400085449219,407.1700134277344,7950671
2023-04-06 16:30:00+00:00,408.9999084472656,409.20001220703125,408.4200134277344,408.4800109863281,6151229
2023-04-06 17:30:00+00:00,409.2799987792969,409.3799133300781,408.7300109863281,408.989990234375,4751863
2023-04-06 18:30:00+00:00,408.88800048828125,409.4800109863281,408.4700012207031,409.2950134277344,6507154
2023-04-06 19:30:00+00:00,409.20001220703125,409.260009765625,408.75,408.8999938964844,9992652
2023-04-10 13:30:00+00:00,406.4800109863281,407.1499938964844,405.9700012207031,406.6099853515625,15411630
2023-04-10 14:30:00+00:00,407.3900146484375,407.5899963378906,406.4750061035156,406.5,7015166
2023-04-10 15:30:00+00:00,406.90069580078125,407.7850036621094,406.2900085449219,407.385009765625,6224521
2023-04-10 16:30:00+00:00,408.67999267578125,408.82000732421875,406.8999938964844,406.8999938964844,8138252
2023-04-10 17:30:00+00:00,408.75,409.05999755859375,408.19000244140625,408.67999267578125,6092971
2023-04-10 18:30:00+00:00,408.7300109863281,409.260009765625,408.3999938964844,408.760009765625,5444813
2023-04-10 19:30:00+00:00,409.6650085449219,409.69000244140625,408.6400146484375,408.7300109863281,9252207
2023-04-11 13:30:00+00:00,410.0050048828125,410.2809143066406,409.3299865722656,409.8599853515625,9816531
2023-04-11 14:30:00+00:00,409.8299865722656,410.11920166015625,408.9200134277344,410.010009765625,6029241
2023-04-11 15:30:00+00:00,410.30999755859375,410.5400085449219,409.4700012207031,409.82000732421875,4389572
2023-04-11 16:30:00+00:00,410.489990234375,410.70001220703125,409.8299865722656,410.30999755859375,4725102
2023-04-11 17:30:00+00:00,410.9399108886719,410.95001220703125,410.3299865722656,410.4849853515625,7166980
2023-04-11 18:30:00+00:00,410.9800109863281,411.17999267578125,410.6099853515625,410.95001220703125,6154374
2023-04-11 19:30:00+00:00,409.70001220703125,411.05999755859375,409.2300109863281,410.9800109863281,12842192
2023-04-12 13:30:00+00:00,411.57000732421875,412.1700134277344,410.1400146484375,411.8699951171875,18125524
2023-04-12 14:30:00+00:00,409.5874938964844,411.44000244140625,408.2300109863281,411.17999267578125,12085015
2023-04-12 15:30:00+00:00,410.5299987792969,410.760009765625,409.260009765625,409.5799865722656,7278215
2023-04-12 16:30:00+00:00,411.19000244140625,411.4800109863281,410.239990234375,410.5299987792969,5609388
2023-04-12 17:30:00+00:00,409.6300048828125,411.4800109863281,409.42999267578125,411.19000244140625,7831089
2023-04-12 18:30:00+00:00,407.5799865722656,409.6300048828125,407.4599914550781,409.6300048828125,12181364
2023-04-12 19:30:00+00:00,408.05999755859375,408.489990234375,407.44000244140625,407.5899963378906,14655928
2023-04-13 13:30:00+00:00,410.7200012207031,410.8500061035156,408.7007141113281,409.17999267578125,14510211
2023-04-13 14:30:00+00:00,410.7900085449219,410.8800048828125,410.1000061035156,410.739990234375,7774309
2023-04-13 15:30:00+00:00,411.4100036621094,411.5,410.3399963378906,410.7349853515625,7710057
2023-04-13 16:30:00+00:00,411.9024963378906,412.1199951171875,411.0950012207031,411.4100036621094,7173187
2023-04-13 17:30:00+00:00,413.13751220703125,413.44000244140625,411.7709045410156,411.9100036621094,8754863
2023-04-13 18:30:00+00:00,413.5849914550781,413.7898864746094,412.94000244140625,413.1300048828125,12894009
2023-04-13 19:30:00+00:00,413.4599914550781,413.8399963378906,413.1300048828125,413.5899963378906,15617876
2023-04-14 13:30:00+00:00,412.3384094238281,415.0899963378906,412.1400146484375,412.80999755859375,18111203
2023-04-14 14:30:00+00:00,411.5799865722656,412.760009765625,411.4800109863281,412.3500061035156,9529338
2023-04-14 15:30:00+00:00,411.1499938964844,411.8999938964844,411.0,411.5799865722656,7061819
2023-04-14 16:30:00+00:00,410.6099853515625,411.5400085449219,410.1300048828125,411.1400146484375,7822397
2023-04-14 17:30:00+00:00,411.8900146484375,411.9200134277344,410.05999755859375,410.6076965332031,6823518
2023-04-14 18:30:00+00:00,411.79400634765625,412.19000244140625,410.69500732421875,411.8900146484375,10680050
2023-04-14 19:30:00+00:00,412.5199890136719,412.7850036621094,411.69000244140625,411.79998779296875,10190136
2023-04-17 13:30:00+00:00,412.75,413.19000244140625,412.2300109863281,412.3699951171875,10282113
2023-04-17 14:30:00+00:00,412.1499938964844,413.1099853515625,411.93011474609375,412.75,8070468
2023-04-17 15:30:00+00:00,411.7132873535156,412.1449890136719,411.2099914550781,412.1400146484375,7159835
2023-04-17 16:30:00+00:00,411.9859924316406,412.1199951171875,411.42498779296875,411.7099914550781,5485720
2023-04-17 17:30:00+00:00,411.6400146484375,412.1000061035156,411.0849914550781,412.0249938964844,6037900
2023-04-17 18:30:00+00:00,413.4859924316406,413.5400085449219,411.5400085449219,411.6400146484375,11255593
2023-04-17 19:30:00+00:00,413.94000244140625,413.9599914550781,413.04998779296875,413.489990234375,13257067
2023-04-18 13:30:00+00:00,413.510009765625,415.7200012207031,413.3500061035156,415.2200012207031,12500778
2023-04-18 14:30:00+00:00,413.4901123046875,413.8399963378906,412.92999267578125,413.510009765625,8588090
2023-04-18 15:30:00+00:00,414.1700134277344,414.19000244140625,412.78021240234375,413.510009765625,5448163
2023-04-18 16:30:00+00:00,413.6700134277344,414.25,413.57000732421875,414.1700134277344,4819630
2023-04-18 17:30:00+00:00,414.28009033203125,414.4700012207031,413.55999755859375,413.6600036621094,7472371
2023-04-18 18:30:00+00:00,414.07000732421875,414.489990234375,413.0799865722656,414.2799987792969,8648065
2023-04-18 19:30:00+00:00,414.2099914550781,414.5950012207031,413.9159851074219,414.06988525390625,10403948
2023-04-19 13:30:00+00:00,412.981201171875,413.07000732421875,412.1600036621094,412.2200012207031,12104817
2023-04-19 14:30:00+00:00,413.2950134277344,413.614990234375,412.8699951171875,412.989990234375,7623517
2023-04-19 15:30:00+00:00,413.8999938964844,413.989990234375,412.9700012207031,413.2900085449219,4664240
2023-04-19 16:30:00+00:00,414.2699890136719,414.4403076171875,413.8399963378906,413.9049987792969,5728404
2023-04-19 17:30:00+00:00,414.54998779296875,415.0799865722656,414.010009765625,414.29180908203125,6153018
2023-04-19 18:30:00+00:00,414.5050048828125,414.7749938964844,414.17999267578125,414.55999755859375,6134543
2023-04-19 19:30:00+00:00,414.2099914550781,414.635009765625,413.6300048828125,414.5,7771167
2023-04-20 13:30:00+00:00,412.239990234375,412.510009765625,411.3299865722656,411.3999938964844,14927387
2023-04-20 14:30:00+00:00,412.2200012207031,412.8399963378906,411.8900146484375,412.2300109863281,6620217
2023-04-20 15:30:00+00:00,412.6400146484375,412.69000244140625,411.80999755859375,412.2099914550781,4980324
2023-04-20 16:30:00+00:00,413.5199890136719,413.6000061035156,412.5450134277344,412.6400146484375,6313911
2023-04-20 17:30:00+00:00,412.4399108886719,413.70001220703125,412.3800048828125,413.5299987792969,7682160
2023-04-20 18:30:00+00:00,410.3599853515625,412.4700012207031,410.2699890136719,412.42999267578125,14469947
2023-04-20 19:30:00+00:00,411.8800048828125,411.95001220703125,410.364990234375,410.3699951171875,12510110
2023-04-21 13:30:00+00:00,412.07000732421875,412.44000244140625,410.44000244140625,412.19000244140625,15211433
2023-04-21 14:30:00+00:00,411.2799987792969,412.2900085449219,410.1700134277344,412.05999755859375,11978678
2023-04-21 15:30:00+00:00,411.4591979980469,412.0199890136719,410.82000732421875,411.2799987792969,6031670
2023-04-21 16:30:00+00:00,411.5299072265625,412.0150146484375,411.25,411.45001220703125,4763779
2023-04-21 17:30:00+00:00,412.3299865722656,412.67999267578125,411.5199890136719,411.5350036621094,7983212
2023-04-21 18:30:00+00:00,411.82000732421875,412.4750061035156,411.3599853515625,412.3299865722656,8032146
2023-04-21 19:30:00+00:00,412.18011474609375,412.3800048828125,411.5221862792969,411.8299865722656,11135839
2023-04-24 13:30:00+00:00,412.95001220703125,413.0199890136719,411.94000244140625,411.989990234375,9238636
2023-04-24 14:30:00+00:00,411.2300109863281,413.0299987792969,411.1199951171875,412.8900146484375,9100631
2023-04-24 15:30:00+00:00,411.3900146484375,411.5199890136719,410.6000061035156,411.2300109863281,6698829
2023-04-24 16:30:00+00:00,411.7598876953125,411.82000732421875,411.3299865722656,411.3999938964844,4848753
2023-04-24 17:30:00+00:00,412.0050048828125,412.3999938964844,411.70001220703125,411.760009765625,7242270
2023-04-24 18:30:00+00:00,412.2900085449219,412.54998779296875,411.70001220703125,412.0199890136719,6889667
2023-04-24 19:30:00+00:00,412.6300048828125,412.6400146484375,411.8999938964844,412.2980041503906,13654861
2023-04-25 13:30:00+00:00,409.6700134277344,411.1600036621094,409.4200134277344,410.5799865722656,14776636
2023-04-25 14:30:00+00:00,409.5799865722656,410.4100036621094,409.1300048828125,409.5400085449219,8502450
2023-04-25 15:30:00+00:00,408.9097900390625,409.5799865722656,408.8399963378906,409.57501220703125,8267176
2023-04-25 16:30:00+00:00,407.5249938964844,409.010009765625,406.9700012207031,408.8900146484375,10174688
2023-04-25 17:30:00+00:00,407.19000244140625,407.54998779296875,406.57501220703125,407.5199890136719,10110793
2023-04-25 18:30:00+00:00,406.8999938964844,407.42999267578125,406.510009765625,407.19000244140625,9613547
2023-04-25 19:30:00+00:00,406.1199951171875,407.1499938964844,406.0199890136719,406.9100036621094,18452837
2023-04-26 13:30:00+00:00,405.3800048828125,407.2699890136719,405.0199890136719,406.7200012207031,13887659
2023-04-26 14:30:00+00:00,407.1499938964844,407.54998779296875,405.3450012207031,405.3800048828125,11482367
2023-04-26 15:30:00+00:00,407.1300048828125,407.8399963378906,406.7900085449219,407.1499938964844,6358069
2023-04-26 16:30:00+00:00,406.25,407.159912109375,406.05999755859375,407.1300964355469,6705341
2023-04-26 17:30:00+00:00,405.30499267578125,406.4200134277344,404.5849914550781,406.25,8731695
2023-04-26 18:30:00+00:00,404.29010009765625,405.3299865722656,403.95001220703125,405.30499267578125,10218165
2023-04-26 19:30:00+00:00,404.3699951171875,404.9599914550781,403.7799987792969,404.30999755859375,12991052
2023-04-27 13:30:00+00:00,408.19000244140625,408.510009765625,406.739990234375,407.0,16708301
2023-04-27 14:30:00+00:00,408.7900085449219,408.95550537109375,407.45001220703125,408.19500732421875,8938361
2023-04-27 15:30:00+00:00,409.5188903808594,409.67999267578125,408.5,408.7900085449219,8136710
2023-04-27 16:30:00+00:00,410.0799865722656,410.1199951171875,409.3999938964844,409.5150146484375,5414420
2023-04-27 17:30:00+00:00,411.69000244140625,411.79998779296875,410.07000732421875,410.0799865722656,10111650
2023-04-27 18:30:00+00:00,412.3349914550781,412.69000244140625,411.54998779296875,411.69500732421875,13407715
2023-04-27 19:30:00+00:00,412.4200134277344,412.6499938964844,412.1099853515625,412.3299865722656,16071518
2023-04-28 13:30:00+00:00,414.70001220703125,414.80999755859375,411.7200012207031,411.9100036621094,19085702
2023-04-28 14:30:00+00:00,413.7499084472656,414.79998779296875,412.30999755859375,414.69500732421875,12753255
2023-04-28 15:30:00+00:00,414.94500732421875,415.1091003417969,413.7449951171875,413.7449951171875,6810869
2023-04-28 16:30:00+00:00,415.44989013671875,415.5400085449219,414.55999755859375,414.95001220703125,4994043
2023-04-28 17:30:00+00:00,414.7799987792969,415.5450134277344,414.54998779296875,415.44500732421875,8666777
2023-04-28 18:30:00+00:00,414.9200134277344,415.5799865722656,414.1099853515625,414.7900085449219,10254133
2023-04-28 19:30:00+00:00,415.94000244140625,415.94000244140625,414.6400146484375,414.9150085449219,13785285
2023-05-01 13:30:00+00:00,415.9901123046875,416.7807922363281,415.3800048828125,415.4700012207031,12199345
2023-05-01 14:30:00+00:00,415.8599853515625,417.1400146484375,415.57000732421875,416.0,7726019
2023-05-01 15:30:00+00:00,416.80499267578125,416.8999938964844,415.7095947265625,415.8599853515625,5233732
2023-05-01 16:30:00+00:00,416.8320007324219,417.6199951171875,416.7799987792969,416.79998779296875,6276247
2023-05-01 17:30:00+00:00,416.55499267578125,417.19000244140625,416.3900146484375,416.75,5640119
2023-05-01 18:30:00+00:00,415.7950134277344,416.57000732421875,415.4200134277344,416.57000732421875,8627131
2023-05-01 19:30:00+00:00,415.5299987792969,416.0899963378906,415.2650146484375,415.79998779296875,10694625
2023-05-02 13:30:00+00:00,410.6000061035156,414.42999267578125,410.6000061035156,414.42999267578125,17104987
2023-05-02 14:30:00+00:00,408.42498779296875,410.8299865722656,408.1199951171875,410.80499267578125,23886419
2023-05-02 15:30:00+00:00,409.30999755859375,409.42498779296875,407.82000732421875,408.4200134277344,12956874
2023-05-02 16:30:00+00:00,410.2550048828125,410.3900146484375,409.1199951171875,409.2049865722656,9558531
2023-05-02 17:30:00+00:00,410.2049865722656,411.2900085449219,409.7900085449219,410.25,10449899
2023-05-02 18:30:00+00:00,411.3399963378906,411.5799865722656,410.0299987792969,410.2200012207031,10394218
2023-05-02 19:30:00+00:00,410.8599853515625,411.364990234375,410.4599914550781,411.3399963378906,13161619
2023-05-03 13:30:00+00:00,411.45001220703125,412.6499938964844,411.25,411.3599853515625,10969441
2023-05-03 14:30:00+00:00,410.6300048828125,411.6499938964844,410.29998779296875,411.42999267578125,7109285
2023-05-03 15:30:00+00:00,411.7449951171875,411.79998779296875,410.4549865722656,410.6400146484375,5120331
2023-05-03 16:30:00+00:00,412.42999267578125,412.5150146484375,411.4599914550781,411.760009765625,4193200
2023-05-03 17:30:00+00:00,412.57000732421875,413.5199890136719,411.1199951171875,412.44000244140625,12190133
2023-05-03 18:30:00+00:00,408.8393859863281,413.8699951171875,408.7449951171875,412.57000732421875,26389969
2023-05-03 19:30:00+00:00,407.9800109863281,409.0400085449219,407.7699890136719,408.8299865722656,15156584
2023-05-04 13:30:00+00:00,404.0198974609375,407.2699890136719,404.0,406.92999267578125,20451318
